-0.10949999999999996,0.8927999999999999,0.8688,0.7352,-2.112,0.513,-0.20679999999999998,-0.5159999999999999,0.8458000000000001,-0.9949999999999999,0.4672,0.0797,0.6703,-0.7234,1.0687,-0.726,-0.14540000000000003,-1.1573,0.38820000000000005,0.07939999999999998,0.6926999999999999,0.1503,-0.07809999999999999,0.7922,-1.1406999999999998,-0.9144000000000001,-0.3825,-1.2605,1.5457999999999998,0.5242,2.7384,-0.16060000000000002,0.007499999999999986,0.9222,1.4928,-1.0674000000000001,-0.393,-0.43560000000000004,1.2155,0.8087,-0.1935,0.5393,-1.3737,0.012300000000000005,-0.9198999999999999,0.4152,-1.2175,-0.1123,-0.9234999999999999,1.3750000000000002,-1.0889,0.842,-0.5545,0.9521999999999999,-0.2373,-0.18660000000000002,-0.8222,-1.2104000000000001,-0.8644999999999999,1.9645000000000001,-1.5327,-0.5936,-1.6056,1.0114999999999998,2.0187,-2.4387,-0.654,0.05260000000000006,-1.1128,-1.0401,0.07130000000000003,1.6348000000000003,-0.6825,1.8355000000000001,-0.9408,-0.4157999999999999,-1.4441000000000002,0.7408,-0.6769000000000001,0.3077,-0.47909999999999997,-1.0110000000000001,2.0923,0.35320000000000007,0.2403,0.9286000000000001,0.3605999999999999,0.394,1.3576000000000001,-0.276,0.7105,0.6995,0.0060999999999999666,0.42849999999999994,-0.2884,0.5342,1.8228,0.8678999999999999,-1.9903999999999997,-0.2242
-0.38320000000000004,1.3473,2.2533,1.7238000000000004,-2.5584999999999996,-0.4202,0.27849999999999997,-1.4808,0.3901,-2.0062,-2.6967999999999996,-0.6905,1.6915,-1.6487000000000003,3.0042999999999997,-2.511,1.1728,-1.3479,0.005500000000000005,0.17969999999999997,1.82,1.7675,-2.6532,2.7562,-3.0002,-1.3990999999999998,-0.76,-2.6384000000000003,1.6487999999999998,2.7220000000000004,3.8808,-1.5909000000000002,-0.1385,1.9804,0.9725999999999999,-0.4076000000000001,-1.0090000000000001,-0.9747999999999999,0.2338,1.5689999999999997,-1.7933999999999999,1.8796,-0.35780000000000006,1.0434,-0.6045,-0.8163999999999999,-0.19799999999999995,0.9691000000000002,-1.1513000000000002,0.9116,-0.06029999999999999,-0.1351,0.11329999999999998,1.1362,0.09710000000000002,-0.10870000000000002,-2.1966,-1.3557000000000001,-0.7829,2.3848000000000003,-1.2458999999999998,-0.7708,-2.5013,2.539,4.8557,-2.5383000000000004,-1.4100000000000001,-1.5765,-0.8137000000000001,-2.3814,-1.4463000000000001,1.9474,0.03990000000000002,3.3221000000000003,-2.2668999999999997,0.12500000000000006,-3.6226,-0.5819000000000001,-1.2616999999999998,-0.9868,0.3384,-2.9136,3.8770000000000002,-0.02920000000000006,1.1488999999999998,1.91,-0.4044999999999999,-0.11589999999999999,1.0802,-0.9751000000000001,1.2591999999999999,0.2679000000000001,0.9961,0.29390000000000005,0.5444000000000002,-0.1348,0.48929999999999996,2.0439,-1.9774,0.008400000000000019
-0.19590000000000002,0.8089,0.2879,0.8180000000000001,-0.5557000000000001,-0.4898,0.5528,-0.227,-0.084,-0.3861,-0.2557,-0.34940000000000004,0.8562,-0.602,1.1455,-0.3825,-0.0911,-0.45430000000000004,0.6916,-0.016799999999999995,0.3316,-0.11349999999999999,0.4665,0.3732,-0.3817,0.0381,-0.4805,-1.0358999999999998,0.3655,1.1006,0.7518,-0.7088,-0.2094,0.1215,0.43179999999999996,-0.1707,-0.9043,-0.2399,0.2478,-0.017800000000000003,-0.4289,0.4843,-0.6819,0.39080000000000004,0.2477,-0.29860000000000003,-1.0333,0.0632,-0.08710000000000001,0.32899999999999996,-0.48289999999999994,0.3014,-0.0322,0.8725,-0.7225999999999999,0.2218,-0.5028,0.5746,0.2326,-0.0116,-0.2765,-0.3015,-0.6382,0.4043,0.5722,-1.0144,-0.7404999999999999,-0.8041999999999999,-0.1926,-0.3629,0.45930000000000004,0.1709,0.22699999999999998,0.5165,0.1481,-0.45749999999999996,-0.9892,0.18549999999999997,0.2934,-0.6812,-0.39640000000000003,-0.5614,0.6478999999999999,0.3923,0.00470000000000001,1.2113,-0.03360000000000002,0.5886,0.15769999999999998,0.0572,0.8290000000000001,0.2193,1.157,-0.13380000000000003,0.283,-0.4997,0.01369999999999999,-0.11709999999999998,-0.5565,-0.1743
-0.35819999999999996,0.6392,0.26789999999999997,0.4171,-1.0929,-0.22540000000000002,0.3249,1.0010999999999999,0.9924999999999999,-0.0898,-0.23020000000000002,-0.6712,-0.5317000000000001,-0.15789999999999998,1.8031000000000001,-0.3803,-0.4135,-1.1691,0.46840000000000004,-0.5537000000000001,1.0002,-0.2056,-0.010099999999999998,0.8200000000000001,-0.3581,-0.1283,-0.29910000000000003,-0.3529,0.5432,0.4153,1.3151,-0.029900000000000003,-0.32130000000000003,0.22590000000000002,1.0074999999999998,0.1593,-0.1357,-0.4894,-0.015100000000000002,0.2468,-0.26430000000000003,0.0651,-0.16949999999999998,0.6568,-1.607,-0.4159,-0.24499999999999997,-0.23199999999999998,0.23819999999999997,0.6617,-0.1161,0.8268,-0.04259999999999997,0.8056,1.8519999999999999,0.054700000000000006,-0.27,0.5088,-0.2233,2.487,-0.5482,-0.1336,-0.9017999999999999,0.1018,1.4032,-1.6894,-0.6904,0.05249999999999999,-0.1358,-1.1400000000000001,-0.2133,0.8026,-0.6575,1.0896,-0.6146,-0.28300000000000003,-1.2458,0.6077,0.5504,-0.022300000000000014,0.6159,0.1847,0.6476,-0.3938,-0.18259999999999998,0.8642,0.3049,-0.4951,0.7469,-0.6463,0.5751999999999999,-0.8761,-0.14579999999999999,0.48319999999999996,-0.2434,-0.1075,0.03410000000000002,1.0537,-1.2091,0.32230000000000003
-0.803,1.2912,-0.47459999999999997,0.7746000000000001,-1.4868000000000001,-0.3928,0.3379,0.08660000000000001,-0.0017999999999999683,-1.1869,0.46840000000000004,0.1819,0.18330000000000002,-0.5559999999999999,0.41719999999999996,-1.7736,-0.2016,-0.34950000000000003,1.009,-0.5875,0.9707999999999999,-0.05109999999999998,-0.7645000000000001,0.4475,-0.21559999999999999,-0.7055,0.0366,-0.7419,0.5043,0.2516,0.9239999999999999,-0.40659999999999996,0.08610000000000001,1.0151,0.3107,-0.3623,-0.41359999999999997,0.2515,0.2982,0.5547000000000001,-0.5917,-0.09939999999999999,-0.8102,-0.1423,0.005900000000000001,-0.04550000000000001,-0.5198,0.014099999999999994,-0.2231,0.8141,0.061100000000000015,0.7918000000000001,-0.653,0.7459,0.5603,0.9156,0.2031,0.3287,-0.16810000000000003,0.8858,-0.37439999999999996,-0.12729999999999997,-0.889,0.5519,0.5961,-0.8471,-0.1879,-0.36129999999999995,-0.8848,-1.2355,0.9087000000000001,0.6525000000000001,0.4357,0.7212999999999999,-0.0365,-0.383,-0.3762,0.1279,0.029000000000000026,-0.05059999999999998,0.2115,-0.6717,0.5244,-1.1844000000000001,0.1028,1.6221999999999999,-0.20159999999999997,-0.1483,0.19219999999999998,-0.0049000000000000155,0.026500000000000024,-0.3577,-0.1529,1.1261999999999999,0.8622,-0.17969999999999997,2.0309999999999997,0.7783,-0.19679999999999997,0.6029
-0.1033,0.3455,0.2441,0.1709,-0.0398,-0.1518,-0.2781,0.0015,-0.1582,-0.0017,-0.5471,-0.0534,0.1247,-0.0208,0.0188,0.088,-0.054,0.1021,0.1881,0.1777,0.194,0.3189,0.0307,-0.2695,0.0169,-0.1289,0.0784,-0.4002,-0.1659,0.1205,0.9185,-0.2172,0.2216,0.2867,-0.4268,-0.5728,-0.035,0.0161,0.2025,0.1856,0.0885,-0.0666,-0.2366,-0.0412,-0.3593,0.0423,-0.2207,-0.0902,-0.5835,0.2938,0.2008,0.1054,0.3124,0.0077,-0.2217,-0.1794,-0.035,-0.6023,0.0175,0.2543,-0.1932,0.2662,-0.1761,-0.285,0.8095,-0.7761,-0.3962,-0.603,-0.6426,-0.276,-0.1466,0.2189,0.1699,0.6503,0.2712,-0.3606,-0.2205,0.0384,-0.1055,0.1522,-0.0258,-0.7604,0.2902,-0.2234,0.1772,0.6439,0.1721,0.354,0.0196,-0.2394,-0.0772,0.3548,-0.3302,-0.0192,-0.4264,0.1814,-0.0841,0.0587,-0.1455,0.1782
-0.3754,0.3377,-0.1503,0.2659,0.0934,-0.6361,-0.1551,-0.2606,0.2342,-0.326,-0.6875,-0.2025,0.2949,-0.2855,0.4905,-0.415,0.0255,-0.0456,0.5068,0.2181,0.1199,0.2649,0.0399,0.1588,0.0088,-0.2099,0.1289,-0.6372,-0.1128,0.2118,0.8842,0.0307,0.4531,-0.1466,0.2856,-0.8553,-0.3479,-0.1684,0.0347,-0.0525,-0.0102,0.0577,-0.2004,0.1459,-0.3753,-0.2066,-0.3821,-0.6833,-0.1874,-0.3643,0.6474,0.3275,-0.0092,0.1599,-0.11,0.0376,-0.0921,-0.1891,-0.1254,0.226,-0.6394,0.65,-0.2129,-0.0491,0.4525,-0.2516,-0.5443,-0.6422,-0.7413,-0.4649,-0.0605,0.2409,0.2924,0.1682,-0.2332,-0.4446,-0.6844,-0.0116,0.1103,-0.0206,0.4635,-0.936,0.7378,-0.1048,-0.2334,0.5463,-0.1867,0.094,0.2259,-0.056,-0.1873,-0.2042,0.3754,0.1412,0.0915,0.5837,-0.5393,0.1916,-0.5056,0.1883
-0.016,0.5052,0.7837000000000001,0.5425,-0.6904,0.41159999999999997,-0.38939999999999997,0.0739,-0.45940000000000003,0.2181,-0.7426,0.2272,0.6496999999999999,-0.09939999999999999,0.5831999999999999,-0.654,-0.3778,0.057499999999999996,1.3081,0.3079,0.1136,0.1344,-0.2738,0.4723,-1.061,-0.7436,0.022800000000000042,-1.5237,-0.6903,0.4263,0.6870999999999999,-0.591,0.7147,0.4021,-0.2698,-0.17630000000000004,-0.17300000000000001,-0.2078,1.1869,0.3412,-0.7864,0.8458,-0.7851,0.3342,-0.7106,0.0983,-0.5447,-0.002700000000000001,-0.8346,0.7204999999999999,0.0318,0.1275,0.6160000000000001,-0.24009999999999998,0.8696999999999999,-0.7207,-0.7807,0.8035,-0.75,0.7454,0.1983,0.2031,-0.9816,0.7264999999999999,1.3831,-0.0174,0.08729999999999999,-0.341,-1.2429,-0.8762000000000001,0.007299999999999973,1.0405,0.2036,-0.35440000000000005,-0.2678,-0.9822,-0.6102,0.45599999999999996,0.22799999999999998,0.4482,-0.2575,-0.931,1.3437999999999999,-0.1012,-0.9843,1.0546,0.42619999999999997,0.5615,0.6799,-0.5325,0.20509999999999998,-0.3316,-0.11750000000000001,0.5158,0.4218,-0.5262,-0.1583,0.2013,-0.7426,1.1434
-0.7181,1.1963,1.556,-0.3729,-1.233,-1.0739999999999998,0.012700000000000003,-0.2025,0.41169999999999995,-0.6407,-0.9572,-0.4335,0.4846,-0.5629,0.961,-1.4709,-1.4481,-1.2673999999999999,1.0724,-0.5242,0.2681,0.4142,0.09589999999999999,0.9357,-1.3722,-0.7417,0.6672,-1.1436,-0.4152,-0.2786,1.6233,0.5236999999999999,-0.5816,1.4579,0.22970000000000002,-1.0352000000000001,-0.7095,-0.9645,-0.10139999999999999,0.2691,-0.34209999999999996,0.36340000000000006,0.8158,1.6092,0.0499,-0.004799999999999999,-0.37670000000000003,-0.14839999999999998,-0.4682,1.102,-0.0986,0.8363,0.1887,0.4666,1.0397,0.48669999999999997,-0.5559000000000001,-0.5777,-0.5233,1.3905,-0.592,0.27069999999999994,-0.7529,1.2527,0.764,-0.879,-0.23070000000000002,-0.8284,-1.2970000000000002,-0.7157,-0.5579,0.3433,0.7528999999999999,-0.5603,-1.4265,-0.0378,-0.49929999999999997,-0.9654,0.6351,1.2688,0.4533,-0.9472,1.2625,-1.2059,-1.2873999999999999,-0.42819999999999997,0.3295,1.3965,0.09720000000000001,-0.7365999999999999,0.21400000000000002,-0.7133999999999999,0.4711,0.6149,0.2303,0.01510000000000003,0.03520000000000001,0.8553,-1.1806999999999999,-0.11930000000000002
-0.8864000000000001,1.4658,0.9744999999999999,-0.4935,-1.5459,-1.4216,-0.0208,0.02650000000000001,0.9037999999999999,-0.7391000000000001,-0.6554,-0.8227,0.3974,-0.5952,1.0760999999999998,-2.0252,-1.2661,-1.3426999999999998,1.1636000000000002,-0.9589,0.6848,0.4376,-0.25870000000000004,0.6640999999999999,-1.2391,-0.9377,0.8234,-1.3443999999999998,0.062400000000000067,0.11080000000000004,1.8571,0.17649999999999996,-0.2819,2.0358,0.39080000000000004,-1.4012000000000002,-0.9486,-0.8404,0.41109999999999997,0.3113,-0.21349999999999997,-0.2511,0.9765,2.2260999999999997,0.0242,-0.1777,-0.6713,-0.05749999999999998,-0.6237,1.3003,-0.39659999999999995,1.0444,0.1893,0.7804000000000001,1.2452999999999999,0.7229,-0.6716,-0.4664,-0.30489999999999995,1.7155,-0.9431,0.39859999999999995,-1.2178,1.1837,1.3881000000000001,-1.1441,-0.5667000000000001,-1.2454,-1.3228,-1.1143,-0.6439,0.9349,0.6629999999999999,-0.2815,-1.641,-0.5708,-0.9907,-0.7145999999999999,0.43650000000000005,1.5472,0.1643,-1.3178999999999998,1.6458,-1.1012,-1.0644,0.4343000000000001,1.1280000000000001,1.3137,0.2029,-0.731,0.22460000000000002,-0.6657,0.671,0.8957999999999999,0.4865,-0.5006999999999999,0.2988,0.772,-1.3145,-0.04390000000000002
